"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-07-23","0.0",",,S",,,"29.6","H,,S","33.3",",,S","26.5",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-07-24","0.0",",,S",,,"28.4","H,,S","32.8",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-07-25","0.0",",,S",,,"29.0","H,,S",,,,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-07-26","0.0",",,S",,,"28.8","H,,S",,,,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-07-27",,,,,"29.3","H,,S","33.7",",,S","25.7",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-07-28",,,,,"29.9","H,,S","34.2",",,S","26.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-07-29","0.0",",,S",,,"29.7","H,,S","33.7",",,S","27.1",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-07-30","0.0",",,S",,,"29.8","H,,S","33.9",",,S","26.9",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-07-31","0.0",",,S",,,"29.8","H,,S","33.7",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-01","0.0",",,S",,,"30.3","H,,S","35.2",",,S","26.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-02","0.0",",,S",,,"29.7","H,,S","34.8",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-03","0.0",",,S",,,"28.8","H,,S","34.0",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-04","4.1",",,S",,,"29.1","H,,S","32.9",",,S","26.7",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-05","0.0",",,S",,,"29.8","H,,S","33.8",",,S","26.7",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-06","0.0",",,S",,,"29.6","H,,S","33.1",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-07","0.5",",,S",,,"29.7","H,,S","33.5",",,S","26.7",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-08","0.0",",,S",,,"29.6","H,,S","33.7",",,S","27.0",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-09","0.0",",,S",,,"30.2","H,,S","34.6",",,S","27.1",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-10","0.0",",,S",,,"31.1","H,,S","35.3",",,S","27.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-11","0.0",",,S",,,"30.9","H,,S","34.9",",,S","27.3",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-12","0.0",",,S",,,"30.9","H,,S","34.7",",,S","28.1",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-13","0.5",",,S",,,"30.8","H,,S","34.8",",,S","28.4",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-14","0.0",",,S",,,"30.0","H,,S","34.1",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-15","1.5",",,S",,,"31.1","H,,S","36.5",",,S","27.1",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-16","0.0",",,S",,,"30.8","H,,S",,,,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-17","0.0",",,S",,,"30.9","H,,S","36.4",",,S","26.7",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-18","0.0",",,S",,,"30.4","H,,S","35.6",",,S","27.3",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-19","1.0",",,S",,,"30.8","H,,S","36.2",",,S","27.5",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-20","0.0",",,S",,,"30.7","H,,S","35.6",",,S","27.5",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-21","1.5",",,S",,,"31.1","H,,S",,,,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-22","0.0",",,S",,,"31.9","H,,S","37.4",",,S","26.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-23",,,,,"30.2","H,,S","35.6",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-24",,,,,"29.9","H,,S","33.8",",,S","27.1",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-25",,,,,"30.2","H,,S","34.8",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-26",,,,,"30.8","H,,S","34.6",",,S","27.0",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-27",,,,,"29.1","H,,S","34.4",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-28",,,,,"26.3","H,,S",,,,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-29","0.0","B,,S",,,"24.9","H,,S","30.4",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-30","0.0",",,S",,,"25.8","H,,S","30.6",",,S","20.5",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-08-31","5.1",",,S",,,"26.9","H,,S","31.3",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-01","0.0",",,S",,,"27.2","H,,S",,,"23.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-02",,,,,"27.6","H,,S","31.3",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-03","73.9","B,,S",,,"25.4","H,,S",,,,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-04",,,,,"27.1","H,,S",,,"23.4",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-05","0.0",",,S",,,"28.3","H,,S","32.0",",,S","25.4",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-06","0.0",",,S",,,"28.7","H,,S","32.2",",,S","25.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-07","0.5",",,S",,,"28.7","H,,S","34.1",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-08","0.0",",,S",,,"27.1","H,,S","33.0",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-09","0.0",",,S",,,"26.7","H,,S","31.9",",,S","23.0",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-10","0.0",",,S",,,"27.4","H,,S","31.5",",,S","23.1",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-11","0.0",",,S",,,"27.3","H,,S","32.1",",,S","24.3",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-12","31.0",",,S",,,"27.1","H,,S","28.3",",,S","23.9",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-13","7.6",",,S",,,"27.3","H,,S","29.8",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-14","14.0",",,S",,,"26.5","H,,S","29.0",",,S","24.9",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-15","5.1",",,S",,,"28.1","H,,S","31.6",",,S","24.8",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-16","0.0",",,S",,,"27.8","H,,S","31.3",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-17","0.0",",,S",,,"27.7","H,,S","32.6",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-18","52.6",",,S",,,"27.8","H,,S","32.8",",,S","25.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-19","6.1",",,S",,,"26.4","H,,S","30.3",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-20","128.5",",,S",,,"24.1","H,,S","28.2",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-21","0.0",",,S",,,"25.6","H,,S","29.2",",,S","21.5",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-22","0.0",",,S",,,"24.8","H,,S","28.3",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-23","0.0",",,S",,,"26.2","H,,S","30.4",",,S","22.3",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-24","0.0",",,S",,,"27.3","H,,S","30.4",",,S","23.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-25","0.0",",,S",,,"27.9","H,,S","32.4",",,S","25.0",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-26","0.5",",,S",,,"28.6","H,,S",,,"25.3",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-27","0.5",",,S",,,"28.8","H,,S","31.6",",,S","26.1",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-28","0.0",",,S",,,"28.6","H,,S","31.7",",,S","26.7",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-29",,,,,"28.3","H,,S","33.0",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-09-30","0.0",",,S",,,"28.1","H,,S","31.6",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-01",,,,,"28.6","H,,S","31.8",",,S","24.9",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-02","0.0",",,S",,,"28.9","H,,S","32.4",",,S","25.8",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-03",,,,,"25.6","H,,S","28.5",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-04",,,,,"28.6","H,,S","32.1",",,S","24.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-05","34.5",",,S",,,"26.8","H,,S","31.9",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-06","3.6",",,S",,,"27.1","H,,S","30.8",",,S","23.3",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-07","0.0",",,S",,,"26.8","H,,S","30.5",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-08","1.5",",,S",,,"26.5","H,,S","29.3",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-09","25.9",",,S",,,"22.5","H,,S","25.4",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-10","1.5",",,S",,,"23.1","H,,S","27.4",",,S","19.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-11","0.0",",,S",,,"23.1","H,,S","25.7",",,S","19.4",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-12","0.0",",,S",,,"23.7","H,,S","27.9",",,S","21.1",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-13","0.0",",,S",,,"22.9","H,,S","25.4",",,S","21.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-14","0.0",",,S",,,"21.6","H,,S","23.1",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-15","0.0",",,S",,,"21.1","H,,S",,,,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-16","11.9",",,S",,,"24.2","H,,S","27.5",",,S","19.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-17","2.0",",,S",,,"25.1","H,,S","29.1",",,S","22.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-18","0.0",",,S",,,"25.2","H,,S","29.9",",,S","22.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-19","0.0",",,S",,,"24.0","H,,S","27.4",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-20","0.0",",,S",,,"23.0","H,,S","26.3",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-21","1.0",",,S",,,"21.4","H,,S","23.7",",,S","20.4",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-22","33.0",",,S",,,"21.1","H,,S","21.6",",,S","20.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-23","73.4",",,S",,,"20.7","H,,S","22.4",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-24","21.6",",,S",,,"21.4","H,,S","25.6",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-25","0.0",",,S",,,"23.2","H,,S","26.9",",,S","17.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-26","0.0",",,S",,,"23.8","H,,S","28.3",",,S","19.9",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-27","1.0",",,S",,,"22.0","H,,S","24.8",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-28","2.5",",,S",,,"23.3","H,,S","27.1",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-29","7.1",",,S",,,"19.9","H,,S","25.7",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-30","0.0",",,S",,,"20.4","H,,S","25.3",",,S","14.7",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-10-31","0.0",",,S",,,"19.2","H,,S","22.7",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-01","9.9",",,S",,,"15.4","H,,S","21.8",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-02","0.0",",,S",,,"15.7","H,,S","22.1",",,S","11.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-03","0.0",",,S",,,"14.2","H,,S","20.2",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-04","0.0",",,S",,,"15.2","H,,S","20.7",",,S","9.4",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-05","0.0",",,S",,,"17.1","H,,S","22.9",",,S","10.9",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-06","0.0",",,S",,,"19.1","H,,S","24.5",",,S","12.7",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-07","0.0",",,S",,,"17.9","H,,S","22.5",",,S","14.0",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-08","0.0",",,S",,,"18.7","H,,S","23.9",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-09","0.0",",,S",,,"17.4","H,,S","21.3",",,S","14.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-10","0.0",",,S",,,"14.8","H,,S","17.7",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-12","0.0",",,S",,,"17.4","H,,S","21.8",",,S","11.3",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-13","0.0",",,S",,,"21.6","H,,S","24.0",",,S","13.9",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-14","0.0",",,S",,,"19.9","H,,S","22.2",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-15","35.1",",,S",,,"18.8","H,,S","25.2",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-16","0.0",",,S",,,"17.9","H,,S","22.5",",,S","13.0",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-17","0.0",",,S",,,"19.2","H,,S","22.2",",,S","15.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-18","0.5",",,S",,,"18.8","H,,S","20.7",",,S","17.4",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-19","11.4",",,S",,,"21.5","H,,S","27.1",",,S","17.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-20","0.0",",,S",,,"20.2","H,,S","21.6",",,S","17.9",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-21","0.0",",,S",,,"19.0","H,,S","21.6",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-22","23.9",",,S",,,"18.7","H,,S","24.4",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-23","0.0",",,S",,,"14.7","H,,S","18.2",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-24","4.6",",,S",,,"9.1","H,,S","13.9",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-25","0.0",",,S",,,"11.2","H,,S",,,"4.3",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-26",,,,,"17.2","H,,S","18.6",",,S","8.0",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-27","22.6",",,S",,,"14.9","H,,S","18.4",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-28","7.6",",,S",,,"10.6","H,,S",,,,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-29","0.0",",,S",,,"13.2","H,,S","17.4",",,S","5.8",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-11-30","0.0",",,S",,,"16.3","H,,S","19.6",",,S","10.4",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-01","2.5",",,S",,,"13.9","H,,S","19.6",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-02","0.0",",,S",,,"12.7","H,,S","18.3",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-03","0.0",",,S",,,"16.2","H,,S","20.1",",,S","8.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-04","2.0",",,S",,,"15.9","H,,S","20.7",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-05","2.0",",,S",,,"15.7","H,,S","20.4",",,S","11.5",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-06","0.0",",,S",,,"11.1","H,,S","17.1",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-07","0.0",",,S",,,"10.9","H,,S","16.9",",,S","5.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-08","0.0",",,S",,,"12.3","H,,S","16.9",",,S","6.5",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-09","0.0",",,S",,,"12.8","H,,S","20.7",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-10","0.0",",,S",,,"11.4","H,,S","17.7",",,S","6.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-11","0.0",",,S",,,"11.9","H,,S","17.0",",,S","5.8",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-12","0.0",",,S",,,"15.9","H,,S","18.8",",,S","7.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-13","21.1",",,S",,,"14.9","H,,S","18.1",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-14","25.4",",,S",,,"11.7","H,,S","15.3",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-15","0.0",",,S",,,"8.3","H,,S","13.3",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-16","0.0",",,S",,,"6.0","H,,S","11.1",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-17","0.0",",,S",,,"8.6","H,,S","15.1",",,S","2.5",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-18","0.0",",,S",,,"11.9","H,,S","17.7",",,S","3.5",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-19","0.0",",,S",,,"15.6","H,,S","19.7",",,S","8.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-20","0.0",",,S",,,"17.3","H,,S","20.6",",,S","13.1",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-21","0.0",",,S",,,"19.9","H,,S","22.3",",,S","15.3",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-22","9.4",",,S",,,"15.3","H,,S","19.9",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-23","23.1",",,S",,,"10.6","H,,S","14.8",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-24","0.0",",,S",,,"10.4","H,,S","13.9",",,S","6.1",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-25","0.0",",,S",,,"15.5","H,,S","18.7",",,S","8.0",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-26","0.0",",,S",,,"17.9","H,,S","20.2",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-27","2.5",",,S",,,"9.3","H,,S",,,,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-28","0.5",",,S",,,"9.7","H,,S","13.9",",,S","4.9",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-29","0.0",",,S",,,"7.3","H,,S","13.1",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-30","0.0",",,S",,,"7.3","H,,S","13.1",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2016-12-31","0.0",",,S",,,"9.4","H,,S","15.9",",,S","2.6",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-02","0.0",",,S",,,"12.7","H,,S","19.1",",,S","6.8",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-03","0.0",",,S",,,"11.1","H,,S","18.3",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-04","0.0",",,S",,,"12.3","H,,S","19.1",",,S","4.8",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-05","0.0",",,S",,,"12.2","H,,S","15.0",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-06","6.1",",,S",,,"9.9","H,,S","12.1",",,S","8.1",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-07","2.5",",,S",,,"14.9","H,,S","16.3",",,S","8.0",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-08","2.5",",,S",,,"14.2","H,,S","20.4",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-09","2.5",",,S",,,"10.1","H,,S","16.1",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-10","0.0",",,S",,,"8.5","H,,S","12.8",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-11",,,,,"8.0","H,,S","12.9",",,S","4.8",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-12","0.0",",,S",,,"8.8","H,,S","11.8",",,S","5.4",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-13","0.0",",,S",,,"8.5","H,,S","12.2",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-14","0.0",",,S",,,"6.1","H,,S","10.9",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-15","0.0",",,S",,,"3.6","H,,S","8.8",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-16","0.0",",,S",,,"6.2","H,,S","11.6",",,S","0.0",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-17","0.0",",,S",,,"9.1","H,,S","13.1",",,S","1.7",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-18","0.5",",,S",,,"10.1","H,,S","11.5",",,S","7.3",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-19","3.6",",,S",,,"11.8","H,,S","15.3",",,S","8.4",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-20","1.5",",,S",,,"5.8","H,,S","11.6",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-21","0.5",",,S",,,"6.9","H,,S","11.6",",,S","1.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-22","0.0",",,S",,,"5.8","H,,S","12.0",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-23","1.0",",,S",,,"3.2","H,,S","7.4",",,S",,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-24","0.0",",,S",,,"3.6","H,,S","8.8",",,S","-0.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-25",,,,,"4.8","H,,S",,,"-0.3",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-26","0.0",",,S",,,"7.3","H,,S","13.8",",,S","0.3",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-27","0.0",",,S",,,"9.2","H,,S","15.4",",,S","2.7",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-28","0.5",",,S",,,"11.8","H,,S","16.0",",,S","4.9",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-29","0.0",",,S",,,"16.1","H,,S",,,"9.2",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-30","13.0",",,S",,,"7.8","H,,S",,,,
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-01-31","0.0",",,S",,,"9.6","H,,S","13.8",",,S","3.0",",,S"
"JA000047827","KAGOSHIMA, JA","31.55","130.55","32.0","2017-02-01","0.0",",,S",,,"7.4","H,,S","13.3",",,S",,
